,orig_index,datetime_obj,piezo_charge_decrease,piezo_charge_decrease_offset,piezo_charge_avg,piezo_temperature,air_humidity_100,air_temperature_100,atm_pressure_main,num_of_resets,chuva,precipitation_prediction
427,427,2020-10-18 23:00:00+00:00,65,-4.6160273466010295,55148.5,22.5,59.0,22.48,9418.0,1,0.0,0.0
428,428,2020-10-19 00:00:00+00:00,62,-2.182210380429723,55085.0,20.5,61.5,21.64,9422.5,1,0.0,0.0
429,429,2020-10-19 01:00:00+00:00,61,-0.6264834158370505,55023.5,19.5,64.0,21.02,9426.0,1,0.0,0.0
430,430,2020-10-19 02:00:00+00:00,59,-1.3870403323613658,54963.5,19.0,65.0,20.88,9428.0,1,0.0,0.0
431,431,2020-10-19 03:00:00+00:00,59,-1.3870403323613658,54904.5,19.0,65.5,21.0,9427.5,1,0.0,0.0
432,432,2020-10-19 04:00:00+00:00,59,-1.3870403323613658,54845.5,19.0,69.0,20.689999999999998,9423.0,1,0.0,0.0
433,433,2020-10-19 05:00:00+00:00,58,-1.1725251544228215,54787.0,18.5,72.5,20.16,9418.0,1,0.0,0.0
434,434,2020-10-19 06:00:00+00:00,55,-1.8162831801465842,54730.5,17.5,75.5,19.450000000000003,9416.0,1,0.0,0.0
435,435,2020-10-19 07:00:00+00:00,55,-0.6735837218431087,54675.5,17.0,78.0,18.87,9417.5,1,0.0,0.0
436,436,2020-10-19 08:00:00+00:00,53,-2.6735837218431087,54621.5,17.0,80.5,18.28,9422.0,1,0.0,0.0
437,437,2020-10-19 09:00:00+00:00,52,-2.5538664436281096,54569.0,16.5,83.5,17.67,9428.0,1,0.0,0.0
438,438,2020-10-19 10:00:00+00:00,53,-0.4566691237006708,54516.5,16.0,80.0,18.68,9433.0,1,0.0,0.0
439,439,2020-10-19 11:00:00+00:00,65,5.8274748455771785,54457.5,18.5,68.5,21.55,9437.0,1,0.0,0.0
440,440,2020-10-19 12:00:00+00:00,82,9.496909358597904,54384.0,23.5,58.0,24.33,9440.5,1,0.0,0.0
441,441,2020-10-19 13:00:00+00:00,98,9.16319374850174,54294.0,28.5,49.5,27.35,9440.0,1,0.0,0.0
442,442,2020-10-19 14:00:00+00:00,114,7.338984979309245,54188.0,33.0,44.5,29.509999999999998,9438.5,1,0.0,0.0
443,443,2020-10-19 15:00:00+00:00,123,2.5109549186373386,54069.5,36.0,42.5,30.85,9436.5,1,0.0,0.0
444,444,2020-10-19 16:00:00+00:00,131,0.31006882387418955,53942.5,38.0,39.5,32.66,9430.5,1,0.0,0.0
445,445,2020-10-19 17:00:00+00:00,139,-2.7544482926807348,53807.5,40.0,36.0,34.36,9421.5,1,0.0,0.0
446,446,2020-10-19 18:00:00+00:00,134,-10.663956185786049,53671.0,40.5,33.0,35.24,9412.5,1,0.0,0.0
447,447,2020-10-19 19:00:00+00:00,132,-6.903456953409943,53538.0,39.5,30.5,34.72,9404.5,1,0.0,0.0
448,448,2020-10-19 20:00:00+00:00,119,-9.061471424769508,53412.5,37.5,29.5,34.16,9398.5,1,0.0,0.0
449,449,2020-10-19 21:00:00+00:00,107,-6.364385268266275,53299.5,34.5,34.0,31.89,9399.0,1,0.0,0.0
450,450,2020-10-19 22:00:00+00:00,85,-9.419970857614231,53203.5,30.0,38.0,28.45,9405.0,1,0.0,0.0
451,451,2020-10-19 23:00:00+00:00,76,-4.255485893146613,53123.0,26.0,46.5,26.1,9413.0,1,0.0,0.0
452,452,2020-10-20 00:00:00+00:00,71,-2.9912154730133267,53049.5,24.0,60.0,24.29,9423.0,1,0.0,0.0
453,453,2020-10-20 01:00:00+00:00,68,-1.6160273466010295,52980.0,22.5,68.0,23.19,9433.5,1,0.0,0.0
454,454,2020-10-20 02:00:00+00:00,64,-1.4995492713634064,52914.0,21.0,74.5,21.93,9441.0,1,0.0,0.0
455,455,2020-10-20 03:00:00+00:00,60,-1.6264834158370505,52852.0,19.5,79.0,21.130000000000003,9442.5,1,0.0,0.0
456,456,2020-10-20 04:00:00+00:00,59,-1.3870403323613658,52792.5,19.0,80.5,21.02,9440.5,1,0.0,0.0
457,457,2020-10-20 05:00:00+00:00,59,-1.3870403323613658,52733.5,19.0,79.5,20.939999999999998,9438.5,1,0.0,0.0
458,458,2020-10-20 06:00:00+00:00,60,-0.3870403323613658,52674.0,19.0,78.0,20.83,9435.5,1,0.0,0.0
459,459,2020-10-20 07:00:00+00:00,58,-1.1725251544228215,52615.0,18.5,79.5,20.35,9435.5,1,0.0,0.0
460,460,2020-10-20 08:00:00+00:00,58,0.017563472564930294,52557.0,18.0,82.0,20.0,9439.5,1,0.0,0.0
461,461,2020-10-20 09:00:00+00:00,57,-0.9824365274350697,52499.5,18.0,82.0,20.15,9445.0,1,0.0,0.0
462,462,2020-10-20 10:00:00+00:00,59,-0.17252515442282146,52441.5,18.5,78.0,21.560000000000002,9452.0,1,0.0,0.0
463,463,2020-10-20 11:00:00+00:00,72,6.500450728636594,52376.0,21.0,70.5,23.96,9459.5,1,0.0,0.0
464,464,2020-10-20 12:00:00+00:00,86,8.940276735435958,52297.0,25.0,64.0,25.810000000000002,9465.0,1,0.0,0.0
465,465,2020-10-20 13:00:00+00:00,100,7.479020831263654,52204.0,29.5,58.0,27.59,9466.5,1,0.0,0.0
466,466,2020-10-20 14:00:00+00:00,112,5.338984979309245,52098.0,33.0,50.5,29.619999999999997,9464.5,1,0.0,0.0
467,467,2020-10-20 15:00:00+00:00,128,7.5109549186373386,51978.0,36.0,42.5,31.93,9460.0,1,0.0,0.0
468,468,2020-10-20 16:00:00+00:00,138,-0.9034569534099433,51845.0,39.5,36.5,33.82,9453.0,1,0.0,0.0
469,469,2020-10-20 17:00:00+00:00,136,-8.663956185786049,51708.0,40.5,34.0,34.46,9443.5,1,0.0,0.0
470,470,2020-10-20 18:00:00+00:00,147,-3.663350490567268,51566.5,41.5,32.0,35.019999999999996,9432.5,1,0.0,0.0
471,471,2020-10-20 19:00:00+00:00,142,-11.75571346565303,51422.0,42.0,32.0,34.78,9423.0,1,0.0,0.0
472,472,2020-10-20 20:00:00+00:00,124,-12.109805272361484,51289.0,39.0,33.0,33.72,9418.5,1,0.0,0.0
473,473,2020-10-20 21:00:00+00:00,109,-6.691187550012259,51172.5,35.0,35.5,31.91,9419.0,1,0.0,0.0
474,474,2020-10-20 22:00:00+00:00,87,-9.357939321995573,51074.5,30.5,45.5,28.46,9426.0,1,0.0,0.0
475,475,2020-10-20 23:00:00+00:00,76,-4.255485893146613,50993.0,26.0,57.5,25.54,9435.5,1,0.0,0.0
476,476,2020-10-21 00:00:00+00:00,71,-1.5030906414020961,50919.5,23.5,63.5,24.380000000000003,9443.5,1,0.0,0.0
477,477,2020-10-21 01:00:00+00:00,69,-0.6160273466010295,50849.5,22.5,64.0,24.1,9454.0,1,0.0,0.0
478,478,2020-10-21 02:00:00+00:00,67,-1.215897097215091,50781.5,22.0,65.5,23.46,9457.0,1,0.0,0.0
479,479,2020-10-21 03:00:00+00:00,64,-1.4995492713634064,50716.0,21.0,69.5,22.48,9456.0,1,0.0,0.0
480,480,2020-10-21 04:00:00+00:00,61,-1.8913660497314453,50653.5,20.0,76.5,21.200000000000003,9457.0,1,0.0,0.0
481,481,2020-10-21 05:00:00+00:00,61,-0.6264834158370505,50592.5,19.5,77.0,21.3,9455.0,1,0.0,0.0
482,482,2020-10-21 06:00:00+00:00,62,0.3735165841629495,50531.0,19.5,75.5,21.84,9453.5,1,0.0,0.0
483,483,2020-10-21 07:00:00+00:00,61,-0.6264834158370505,50469.5,19.5,79.5,21.23,9455.5,1,0.0,0.0
484,484,2020-10-21 08:00:00+00:00,60,-0.3870403323613658,50409.0,19.0,83.0,20.78,9460.0,1,0.0,0.0
485,485,2020-10-21 09:00:00+00:00,59,-0.17252515442282146,50349.5,18.5,87.0,20.259999999999998,9465.0,1,0.0,0.0
486,486,2020-10-21 10:00:00+00:00,58,0.017563472564930294,50291.0,18.0,81.0,21.72,9472.0,1,0.0,0.0
487,487,2020-10-21 11:00:00+00:00,72,7.817789619570277,50226.0,20.5,69.0,24.59,9476.5,1,0.0,0.0
488,488,2020-10-21 12:00:00+00:00,93,12.744514106853387,50143.5,26.0,58.0,27.34,9478.5,1,0.0,0.0
489,489,2020-10-21 13:00:00+00:00,107,8.664315440395654,50043.5,31.0,50.5,29.46,9479.5,1,0.0,0.0
490,490,2020-10-21 14:00:00+00:00,121,5.308812449987741,49929.5,35.0,44.5,31.339999999999996,9477.0,1,0.0,0.0
491,491,2020-10-21 15:00:00+00:00,138,1.8901947276385158,49800.0,39.0,37.5,33.239999999999995,9473.0,1,0.0,0.0
492,492,2020-10-21 16:00:00+00:00,147,-6.755713465653031,49657.5,42.0,35.5,33.54,9468.5,1,0.0,0.0
493,493,2020-10-21 17:00:00+00:00,133,-14.63318168410234,49517.5,41.0,35.5,33.72,9461.5,1,0.0,0.0
494,494,2020-10-21 18:00:00+00:00,141,-0.7544482926807348,49380.5,40.0,32.5,34.75,9452.0,1,0.0,0.0
495,495,2020-10-21 19:00:00+00:00,142,-5.63318168410234,49239.0,41.0,30.5,35.0,9442.0,1,0.0,0.0
496,496,2020-10-21 20:00:00+00:00,127,-11.903456953409943,49104.5,39.5,33.0,34.19,9435.0,1,0.0,0.0
497,497,2020-10-21 21:00:00+00:00,112,-8.489045081362661,48985.0,36.0,36.5,32.81,9434.0,1,0.0,0.0
498,498,2020-10-21 22:00:00+00:00,94,-6.354022988105385,48882.0,31.5,43.5,29.310000000000002,9441.0,1,0.0,0.0
499,499,2020-10-21 23:00:00+00:00,76,-5.902728519275669,48797.0,26.5,50.0,26.0,9450.5,1,0.0,0.0
500,500,2020-10-22 00:00:00+00:00,71,-1.5030906414020961,48723.5,23.5,51.5,25.15,9456.5,1,0.0,0.0
501,501,2020-10-22 01:00:00+00:00,71,-0.04489524803977929,48652.5,23.0,54.5,24.69,9462.5,1,0.0,0.0
502,502,2020-10-22 02:00:00+00:00,68,-1.6160273466010295,48583.0,22.5,61.5,23.96,9469.5,1,0.0,0.0
503,503,2020-10-22 03:00:00+00:00,67,0.15607347702189145,48515.5,21.5,67.0,23.1,9471.5,1,0.0,0.0
504,504,2020-10-22 04:00:00+00:00,64,-0.18221038042972282,48450.0,20.5,70.0,22.21,9468.0,1,0.0,0.0
505,505,2020-10-22 05:00:00+00:00,62,-0.8913660497314453,48387.0,20.0,73.0,21.259999999999998,9466.5,1,0.0,0.0
506,506,2020-10-22 06:00:00+00:00,59,-2.6264834158370505,48326.5,19.5,73.5,20.35,9465.5,1,0.0,0.0
507,507,2020-10-22 07:00:00+00:00,56,-3.1725251544228215,48269.0,18.5,73.0,19.35,9464.5,1,0.0,0.0
508,508,2020-10-22 08:00:00+00:00,53,-3.816283180146584,48214.5,17.5,73.5,18.509999999999998,9468.0,1,0.0,0.0
509,509,2020-10-22 09:00:00+00:00,52,-2.5538664436281096,48162.0,16.5,74.5,17.96,9474.5,1,0.0,0.0
510,510,2020-10-22 10:00:00+00:00,54,-0.5538664436281096,48109.0,16.5,70.5,18.95,9480.0,1,0.0,0.0
511,511,2020-10-22 11:00:00+00:00,65,4.612959667638634,48049.5,19.0,63.0,21.25,9484.0,1,0.0,0.0
512,512,2020-10-22 12:00:00+00:00,79,7.955104751960221,47977.5,23.0,56.0,23.72,9485.5,1,0.0,0.0
513,513,2020-10-22 13:00:00+00:00,94,10.416219224771964,47891.0,27.0,48.0,26.55,9484.0,1,0.0,0.0
514,514,2020-10-22 14:00:00+00:00,107,8.664315440395654,47790.5,31.0,42.5,28.54,9480.5,1,0.0,0.0
515,515,2020-10-22 15:00:00+00:00,120,4.308812449987741,47677.0,35.0,37.5,30.67,9474.5,1,0.0,0.0
516,516,2020-10-22 16:00:00+00:00,135,1.627659976137437,47549.5,38.5,33.5,32.379999999999995,9468.5,1,0.0,0.0
517,517,2020-10-22 17:00:00+00:00,138,-6.6639561857860485,47413.0,40.5,30.0,33.04,9461.0,1,0.0,0.0
518,518,2020-10-22 18:00:00+00:00,139,-8.63318168410234,47274.5,41.0,26.5,33.97,9451.0,1,0.0,0.0
519,519,2020-10-22 19:00:00+00:00,133,-8.754448292680735,47138.5,40.0,27.5,33.69,9441.5,1,0.0,0.0
520,520,2020-10-22 20:00:00+00:00,122,-8.68993117612581,47011.0,38.0,30.0,32.79,9435.5,1,0.0,0.0
521,521,2020-10-22 21:00:00+00:00,108,-7.691187550012259,46896.0,35.0,31.5,31.79,9433.5,1,0.0,0.0
522,522,2020-10-22 22:00:00+00:00,89,-7.357939321995573,46797.5,30.5,36.0,28.96,9434.5,1,0.0,0.0
523,523,2020-10-22 23:00:00+00:00,75,-5.255485893146613,46715.5,26.0,43.5,26.12,9439.5,1,0.0,0.0
524,524,2020-10-23 00:00:00+00:00,70,-1.0448952480397793,46643.0,23.0,47.5,25.18,9447.0,1,0.0,0.0
525,525,2020-10-23 01:00:00+00:00,71,2.784102902784909,46572.5,22.0,49.5,24.479999999999997,9454.0,1,0.0,0.0
526,526,2020-10-23 02:00:00+00:00,67,-1.215897097215091,46503.5,22.0,52.5,23.729999999999997,9461.0,1,0.0,0.0
527,527,2020-10-23 03:00:00+00:00,67,0.15607347702189145,46436.5,21.5,56.0,23.09,9465.5,1,0.0,0.0
528,528,2020-10-23 04:00:00+00:00,63,-1.1822103804297228,46371.5,20.5,60.5,22.25,9465.5,1,0.0,0.0
529,529,2020-10-23 05:00:00+00:00,62,0.3735165841629495,46309.0,19.5,66.0,21.299999999999997,9462.0,1,0.0,0.0
530,530,2020-10-23 06:00:00+00:00,58,-1.1725251544228215,46249.0,18.5,71.0,20.31,9457.5,1,0.0,0.0
531,531,2020-10-23 07:00:00+00:00,56,-1.9824365274350697,46192.0,18.0,74.0,19.49,9455.5,1,0.0,0.0
532,532,2020-10-23 08:00:00+00:00,53,-2.6735837218431087,46137.5,17.0,77.0,18.49,9458.5,1,0.0,0.0
533,533,2020-10-23 09:00:00+00:00,51,-2.456669123700671,46085.5,16.0,79.0,17.78,9461.5,1,0.0,0.0
534,534,2020-10-23 10:00:00+00:00,54,-0.5538664436281096,46033.0,16.5,73.0,19.17,9462.5,1,0.0,0.0
535,535,2020-10-23 11:00:00+00:00,66,4.3735165841629495,45973.0,19.5,61.5,22.240000000000002,9464.0,1,0.0,0.0
536,536,2020-10-23 12:00:00+00:00,83,9.008784526986673,45898.5,24.0,52.5,24.84,9464.5,1,0.0,0.0
537,537,2020-10-23 13:00:00+00:00,97,8.16319374850174,45808.5,28.5,47.0,26.88,9462.0,1,0.0,0.0
538,538,2020-10-23 14:00:00+00:00,109,4.484170782819021,45705.5,32.5,44.5,28.57,9455.5,1,0.0,0.0
539,539,2020-10-23 15:00:00+00:00,118,2.308812449987741,45592.0,35.0,41.5,30.490000000000002,9451.0,1,0.0,0.0
540,540,2020-10-23 16:00:00+00:00,131,2.9385285752304924,45467.5,37.5,37.0,32.82,9445.5,1,0.0,0.0
541,541,2020-10-23 17:00:00+00:00,137,-1.9034569534099433,45333.5,39.5,34.0,34.56,9434.0,1,0.2,0.0
542,542,2020-10-23 18:00:00+00:00,140,-4.6639561857860485,45195.0,40.5,33.0,34.91,9419.5,1,1.2,0.0
543,543,2020-10-23 19:00:00+00:00,125,-0.48587573571938947,45062.5,37.0,48.5,30.27,9410.0,1,0.0,0.0
544,544,2020-10-23 20:00:00+00:00,88,0.9498958116960807,44956.0,28.0,71.5,24.44,9414.0,1,0.0,0.0
545,545,2020-10-23 21:00:00+00:00,127,58.78410290278491,44848.5,22.0,80.5,22.79,9419.0,1,0.0,0.0
546,546,2020-10-23 22:00:00+00:00,66,0.5004507286365936,44752.0,21.0,78.5,22.630000000000003,9418.5,1,0.0,0.0
547,547,2020-10-23 23:00:00+00:00,64,-1.4995492713634064,44687.0,21.0,76.5,22.380000000000003,9419.5,1,0.0,0.0
548,548,2020-10-24 00:00:00+00:00,62,-0.8913660497314453,44624.0,20.0,80.0,21.54,9423.0,1,0.0,0.0
549,549,2020-10-24 01:00:00+00:00,61,0.6129596676386342,44562.5,19.0,82.5,21.14,9428.0,1,0.0,0.0
550,550,2020-10-24 02:00:00+00:00,60,-0.3870403323613658,44502.0,19.0,84.0,20.93,9428.5,1,0.0,0.0
551,551,2020-10-24 03:00:00+00:00,59,-1.3870403323613658,44442.5,19.0,85.5,20.490000000000002,9426.0,1,0.0,0.0
552,552,2020-10-24 04:00:00+00:00,59,-1.3870403323613658,44383.5,19.0,85.5,20.48,9424.0,1,0.0,0.0
553,553,2020-10-24 05:00:00+00:00,59,-1.3870403323613658,44324.5,19.0,83.5,20.619999999999997,9424.5,1,0.0,0.0
554,554,2020-10-24 06:00:00+00:00,60,-0.3870403323613658,44265.0,19.0,83.0,20.53,9424.0,1,0.0,0.0
555,555,2020-10-24 07:00:00+00:00,60,-0.3870403323613658,44205.0,19.0,84.5,20.32,9423.5,1,0.0,0.0
556,556,2020-10-24 08:00:00+00:00,58,-1.1725251544228215,44146.0,18.5,85.5,20.1,9426.0,1,0.0,0.0
557,557,2020-10-24 09:00:00+00:00,57,-0.9824365274350697,44088.5,18.0,87.5,19.68,9428.5,1,0.0,0.0
558,558,2020-10-24 10:00:00+00:00,59,-0.17252515442282146,44030.5,18.5,82.5,21.04,9433.0,1,0.0,0.0
559,559,2020-10-24 11:00:00+00:00,72,6.500450728636594,43965.0,21.0,71.0,24.09,9437.5,1,0.0,0.0
560,560,2020-10-24 12:00:00+00:00,87,9.940276735435958,43885.5,25.0,63.5,26.049999999999997,9440.0,1,0.0,0.0
561,561,2020-10-24 13:00:00+00:00,96,7.16319374850174,43794.0,28.5,59.0,27.0,9439.5,1,0.0,0.0
562,562,2020-10-24 14:00:00+00:00,99,2.6420606780044267,43696.5,30.5,56.0,27.64,9435.5,1,0.0,0.0
563,563,2020-10-24 15:00:00+00:00,104,3.6459770118946153,43595.0,31.5,51.5,29.21,9430.5,1,0.0,0.0
564,564,2020-10-24 16:00:00+00:00,111,4.338984979309245,43487.5,33.0,44.5,31.92,9425.5,1,0.0,0.0
565,565,2020-10-24 17:00:00+00:00,136,7.938528575230492,43364.0,37.5,36.5,34.93,9415.0,1,0.0,0.0
566,566,2020-10-24 18:00:00+00:00,141,-6.63318168410234,43225.5,41.0,32.5,35.7,9398.0,1,0.0,0.0
567,567,2020-10-24 19:00:00+00:00,125,-11.109805272361484,43092.5,39.0,35.5,33.82,9387.5,1,0.0,0.0
568,568,2020-10-24 20:00:00+00:00,114,-6.4890450813626614,42973.0,36.0,36.0,32.989999999999995,9386.0,1,0.0,0.0
569,569,2020-10-24 21:00:00+00:00,94,-8.413787782123691,42869.0,32.0,49.5,29.599999999999998,9389.0,1,0.0,0.0
570,570,2020-10-24 22:00:00+00:00,76,-5.902728519275669,42784.0,26.5,69.0,24.909999999999997,9394.5,1,0.0,0.0
571,571,2020-10-24 23:00:00+00:00,68,-3.0448952480397793,42712.0,23.0,74.0,23.34,9401.0,1,0.0,0.0
572,572,2020-10-25 00:00:00+00:00,67,0.15607347702189145,42644.5,21.5,76.0,22.87,9407.5,1,0.0,0.0
573,573,2020-10-25 01:00:00+00:00,65,-0.49954927136340643,42578.5,21.0,77.5,22.65,9411.0,1,0.0,0.0
574,574,2020-10-25 02:00:00+00:00,67,1.5004507286365936,42512.5,21.0,78.5,22.46,9412.5,1,0.0,0.0
575,575,2020-10-25 03:00:00+00:00,63,-1.1822103804297228,42447.5,20.5,79.5,21.65,9412.0,1,0.0,0.0
576,576,2020-10-25 04:00:00+00:00,60,-1.6264834158370505,42386.0,19.5,78.5,21.119999999999997,9407.5,1,0.0,0.0
577,577,2020-10-25 05:00:00+00:00,60,-0.3870403323613658,42326.0,19.0,78.0,21.1,9402.5,1,0.0,0.0
578,578,2020-10-25 06:00:00+00:00,59,-1.3870403323613658,42266.5,19.0,79.0,20.759999999999998,9399.5,1,0.0,0.0
579,579,2020-10-25 07:00:00+00:00,58,-1.1725251544228215,42208.0,18.5,80.0,20.42,9399.5,1,0.0,0.0
580,580,2020-10-25 08:00:00+00:00,56,-0.8162831801465842,42151.0,17.5,83.0,19.8,9404.0,1,0.0,0.0
581,581,2020-10-25 09:00:00+00:00,53,-2.6735837218431087,42096.5,17.0,87.0,19.18,9408.5,1,0.0,0.0
582,582,2020-10-25 10:00:00+00:00,57,0.1837168198534158,42041.5,17.5,85.5,19.98,9415.0,1,0.0,0.0
583,583,2020-10-25 11:00:00+00:00,68,5.108633950268555,41979.0,20.0,78.5,22.41,9421.0,1,0.0,0.0
584,584,2020-10-25 12:00:00+00:00,85,9.490115955862166,41902.5,24.5,70.0,25.12,9422.0,1,0.0,0.0
585,585,2020-10-25 13:00:00+00:00,94,5.16319374850174,41813.0,28.5,61.0,27.66,9421.5,1,0.0,0.0
586,586,2020-10-25 14:00:00+00:00,101,2.6643154403956544,41715.5,31.0,52.5,30.22,9421.0,1,0.0,0.0
587,587,2020-10-25 15:00:00+00:00,115,6.149769269841116,41607.5,33.5,47.0,32.07,9417.0,1,0.0,0.0
588,588,2020-10-25 16:00:00+00:00,126,3.0379191026949997,41487.0,36.5,44.5,32.620000000000005,9408.0,1,0.0,0.0
589,589,2020-10-25 17:00:00+00:00,135,-1.1098052723614842,41356.5,39.0,38.0,34.66,9396.0,1,0.0,0.0
590,590,2020-10-25 18:00:00+00:00,131,-7.903456953409943,41223.5,39.5,31.0,36.45,9382.0,1,0.0,0.0
591,591,2020-10-25 19:00:00+00:00,112,-10.962080897305,41102.0,36.5,42.5,31.56,9376.5,1,0.0,0.0
592,592,2020-10-25 20:00:00+00:00,96,-6.413787782123691,40998.0,32.0,50.5,28.29,9376.5,1,0.0,0.0
593,593,2020-10-25 21:00:00+00:00,98,1.6420606780044267,40901.0,30.5,45.5,29.72,9375.0,1,0.0,0.0
594,594,2020-10-25 22:00:00+00:00,85,-5.660180347338525,40809.5,29.0,50.5,27.66,9377.0,1,0.0,0.0
595,595,2020-10-25 23:00:00+00:00,72,-5.059723264564042,40731.0,25.0,57.0,25.03,9382.0,1,0.0,0.0
596,596,2020-10-26 00:00:00+00:00,69,-0.6160273466010295,40660.5,22.5,60.0,24.35,9387.0,1,0.0,0.0
597,597,2020-10-26 01:00:00+00:00,69,0.7841029027849089,40591.5,22.0,62.0,24.15,9392.0,1,0.0,0.0
598,598,2020-10-26 02:00:00+00:00,73,3.3839726533989705,40520.5,22.5,62.0,24.25,9394.0,1,0.0,0.0
599,599,2020-10-26 03:00:00+00:00,70,-1.0448952480397793,40449.0,23.0,61.5,24.380000000000003,9392.0,1,0.0,0.0
600,600,2020-10-26 04:00:00+00:00,69,-0.6160273466010295,40379.5,22.5,63.5,23.82,9393.0,1,0.0,0.0
601,601,2020-10-26 05:00:00+00:00,66,-0.8439265229781086,40312.0,21.5,67.0,22.9,9391.5,1,0.0,0.0
602,602,2020-10-26 06:00:00+00:00,64,-0.18221038042972282,40247.0,20.5,70.5,22.04,9387.5,1,0.0,0.0
603,603,2020-10-26 07:00:00+00:00,61,-1.8913660497314453,40184.5,20.0,74.5,21.26,9387.5,1,0.0,0.0
604,604,2020-10-26 08:00:00+00:00,60,-1.6264834158370505,40124.0,19.5,79.5,20.490000000000002,9389.0,1,0.0,0.0
605,605,2020-10-26 09:00:00+00:00,58,-2.387040332361366,40065.0,19.0,83.0,19.990000000000002,9390.5,1,0.0,0.0
606,606,2020-10-26 10:00:00+00:00,60,-0.3870403323613658,40006.0,19.0,80.5,20.69,9397.0,1,0.0,0.0
607,607,2020-10-26 11:00:00+00:00,67,4.108633950268555,39942.5,20.0,74.5,21.78,9406.0,1,0.0,0.0
608,608,2020-10-26 12:00:00+00:00,70,3.1560734770218914,39874.0,21.5,69.5,22.22,9410.5,1,1.6,0.0
609,609,2020-10-26 13:00:00+00:00,69,0.7841029027849089,39804.5,22.0,68.0,22.21,9414.5,1,0.8,0.0
610,610,2020-10-26 14:00:00+00:00,72,5.1560734770218914,39734.0,21.5,69.5,22.189999999999998,9423.5,1,0.0,0.0
611,611,2020-10-26 15:00:00+00:00,120,57.108633950268555,39638.0,20.0,81.0,20.33,9436.5,1,0.0,0.0
612,612,2020-10-26 16:00:00+00:00,100,40.82747484557718,39528.0,18.5,91.0,18.78,9424.0,1,0.0,0.0
613,613,2020-10-26 17:00:00+00:00,62,1.6129596676386342,39447.0,19.0,88.5,19.75,9399.0,1,0.0,0.0
614,614,2020-10-26 18:00:00+00:00,68,2.5004507286365936,39382.0,21.0,82.0,21.43,9390.0,1,0.0,0.0
615,615,2020-10-26 19:00:00+00:00,75,3.9551047519602207,39310.5,23.0,74.5,23.06,9384.5,1,0.0,0.0
616,616,2020-10-26 20:00:00+00:00,78,2.4901159558621657,39234.0,24.5,69.0,24.2,9380.5,1,0.0,0.0
617,617,2020-10-26 21:00:00+00:00,78,0.9402767354359582,39156.0,25.0,71.0,23.68,9381.5,1,0.0,0.0
618,618,2020-10-26 22:00:00+00:00,67,-4.044895248039779,39083.5,23.0,77.5,22.03,9388.0,1,0.0,0.0
619,619,2020-10-26 23:00:00+00:00,62,-0.8913660497314453,39019.0,20.0,83.0,20.54,9395.0,1,0.0,0.0
620,620,2020-10-27 00:00:00+00:00,55,-2.9824365274350697,38960.5,18.0,89.5,19.08,9399.0,1,0.0,0.0
621,621,2020-10-27 01:00:00+00:00,53,-2.6735837218431087,38906.5,17.0,93.0,18.240000000000002,9401.5,1,0.0,0.0
622,622,2020-10-27 02:00:00+00:00,53,-1.5538664436281096,38853.5,16.5,94.5,17.85,9403.5,1,0.0,0.0
623,623,2020-10-27 03:00:00+00:00,53,-1.5538664436281096,38800.5,16.5,95.5,18.02,9401.0,1,0.0,0.0
624,624,2020-10-27 04:00:00+00:00,54,-1.6735837218431087,38747.0,17.0,96.0,18.28,9394.5,1,0.0,0.0
625,625,2020-10-27 05:00:00+00:00,54,-1.6735837218431087,38693.0,17.0,96.5,18.09,9387.5,1,0.0,0.0
626,626,2020-10-27 06:00:00+00:00,52,-2.5538664436281096,38640.0,16.5,97.5,17.54,9383.5,1,0.0,0.0
627,627,2020-10-27 07:00:00+00:00,51,-2.456669123700671,38588.5,16.0,98.5,17.08,9382.0,1,0.0,0.0
628,628,2020-10-27 08:00:00+00:00,52,-1.4566691237006708,38537.0,16.0,98.0,17.03,9383.5,1,0.0,0.0
629,629,2020-10-27 09:00:00+00:00,51,-2.456669123700671,38485.5,16.0,96.5,17.03,9388.0,1,0.0,0.0
630,630,2020-10-27 10:00:00+00:00,52,-1.4566691237006708,38434.0,16.0,91.0,18.24,9393.0,1,0.0,0.0
631,631,2020-10-27 11:00:00+00:00,61,3.0175634725649303,38377.5,18.0,81.0,20.89,9397.5,1,0.0,0.0
632,632,2020-10-27 12:00:00+00:00,75,6.784102902784909,38309.5,22.0,67.5,23.18,9399.5,1,0.0,0.0
633,633,2020-10-27 13:00:00+00:00,90,8.09727148072433,38227.0,26.5,51.5,25.28,9400.5,1,0.0,0.0
634,634,2020-10-27 14:00:00+00:00,104,7.642060678004427,38130.0,30.5,40.5,27.16,9398.0,1,0.0,0.0
635,635,2020-10-27 15:00:00+00:00,112,3.1497692698411157,38022.0,33.5,34.5,29.19,9391.0,1,0.0,0.0
636,636,2020-10-27 16:00:00+00:00,121,0.5109549186373386,37905.5,36.0,30.5,30.65,9383.5,1,0.0,0.0
637,637,2020-10-27 17:00:00+00:00,123,-2.4858757357193895,37783.5,37.0,29.0,31.15,9374.5,1,0.0,0.0
638,638,2020-10-27 18:00:00+00:00,122,-3.4858757357193895,37661.0,37.0,28.0,32.05,9363.5,1,0.0,0.0
639,639,2020-10-27 19:00:00+00:00,116,-4.4890450813626614,37542.0,36.0,26.5,31.91,9356.0,1,0.0,0.0
